"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","Customer ID","Customer Name","Product Name","Product Base Margin","Country","City","Order Date","Ship Date","Profit","column1","Quantity ordered new","Sales","Order ID"
"20372","Medium","0.07","5.98","5.35","1946","Teresa Wallace","Xerox 1947","0.4","United States","Mount Lebanon","1/26/2015","1/28/2015","-37.1752","false","3","18.31","86331"
"21762","Low","0.05","424.21","110.2","1949","Dana Waller","Bush Advantage Collection® Racetrack Conference Table","0.67","United States","Bozeman","2/1/2015","2/5/2015","-213.4028","false","12","4935.22","90415"
"24793","Not Specified","0.01","6.68","4.91","1950","Leslie Shannon","Xerox 1986","0.37","United States","Butte","1/6/2015","1/8/2015","-15.48","false","7","51.03","90414"
"23378","High","0.09","40.98","6.5","1956","Justin Frank","Targus USB Numeric Keypad","0.74","United States","Louisville","6/19/2015","6/21/2015","-50.245","false","19","746.91","89820"
"21638","High","0.09","77.51","4","1957","Ted Crowder","Micro Innovations Media Access Pro Keyboard","0.76","United States","University City","4/7/2015","4/9/2015","-387.1044","false","1","77.47","89818"
"24640","Low","0.09","30.98","6.5","1958","Vickie Martinez","Belkin ErgoBoard™ Keyboard","0.64","United States","West Linn","6/18/2015","6/22/2015","-55.97","false","7","204.34","89819"
"3956","Critical","0","20.28","14.39","1959","Bonnie Matthews Rowland","Career Cubicle Clock, 8 1/4"", Black","0.47","United States","Miami","1/22/2015","1/22/2015","-66.2473","false","9","206.04","28225"
"3684","Low","0.02","9.99","11.59","1959","Bonnie Matthews Rowland","Hammermill Color Copier Paper (28Lb. and 96 Bright)","0.4","United States","Miami","4/18/2015","4/27/2015","-171.1577","false","43","475.42","26342"
"3685","Low","0.02","48.04","5.79","1959","Bonnie Matthews Rowland","Xerox 1937","0.37","United States","Miami","4/18/2015","4/23/2015","624.239","true","74","3598.82","26342"
"3686","Low","0.04","6.68","4.91","1959","Bonnie Matthews Rowland","Xerox 1986","0.37","United States","Miami","4/18/2015","4/25/2015","-14.3241","false","5","41.22","26342"
"21685","Low","0.02","48.04","5.79","1962","Sean Burton","Xerox 1937","0.37","United States","Saginaw","4/18/2015","4/23/2015","604.0191","true","18","875.39","88857"
"21686","Low","0.04","6.68","4.91","1962","Sean Burton","Xerox 1986","0.37","United States","Saginaw","4/18/2015","4/25/2015","-11.6316","false","1","8.24","88857"
"22488","Medium","0.01","78.65","13.99","1967","Carolyn Hoffman","Honeywell Quietcare HEPA Air Cleaner","0.52","United States","Clinton","3/18/2015","3/19/2015","442.3659","true","8","641.11","89456"
"26220","Medium","0.02","11.58","5.72","1971","Marsha Roy","Peel & Seel® Recycled Catalog Envelopes, Brown","0.35","United States","Tupelo","1/18/2015","1/19/2015","-259.756","false","3","35.48","91550"
"26223","Medium","0.05","350.99","39","1972","Priscilla Brandon","Global Leather Executive Chair","0.55","United States","Willow Grove","1/18/2015","1/20/2015","1469.7276","true","6","2130.04","91550"
"26224","Medium","0.04","15.99","9.4","1972","Priscilla Brandon","AT&T Black Trimline Phone, Model 210","0.49","United States","Willow Grove","1/18/2015","1/20/2015","-83.55306","false","5","82.8","91550"
"18795","Medium","0.09","20.48","6.32","1974","Robert Brantley","Kensington 6 Outlet Guardian Standard Surge Protector","0.58","United States","Dearborn Heights","5/20/2015","5/21/2015","-16.89","false","5","99.02","89040"
"18796","Medium","0.06","15.67","1.39","1974","Robert Brantley","#10 White Business Envelopes,4 1/8 x 9 1/2","0.38","United States","Dearborn Heights","5/20/2015","5/21/2015","25.51","true","3","46.4","89040"
"25731","Critical","0.05","70.98","46.74","1976","Sherri F Vogel","Hon Metal Bookcases, Putty","0.56","United States","East Lansing","1/10/2015","1/11/2015","-850.6524","false","8","551.51","89039"
"25732","Critical","0.05","11.55","2.36","1976","Sherri F Vogel","Newell 309","0.55","United States","East Lansing","1/10/2015","1/12/2015","98.5251","true","12","142.79","89039"
"24887","Critical","0.06","40.99","17.48","1976","Sherri F Vogel","Xerox 1893","0.36","United States","East Lansing","3/23/2015","3/25/2015","214.23","true","14","585.08","89041"
"21692","Not Specified","0.05","20.99","3.3","1979","Marianne Weiner Ennis","Accessory39","0.81","United States","Littleton","5/5/2015","5/6/2015","21.8834","true","4","72.75","87757"
"24935","Not Specified","0.1","7.37","5.53","1984","Lynne Wilcox","Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box","0.69","United States","Hilton Head Island","5/16/2015","5/16/2015","290.202","true","38","269.33","91258"
"20568","Not Specified","0.01","15.31","8.78","1986","Lynda Rosenthal","Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black","0.57","United States","Midland","5/6/2015","5/7/2015","12.146","true","23","377","90888"
"20569","Not Specified","0.05","7.99","5.03","1986","Lynda Rosenthal","Bell Sonecor JB700 Caller ID","0.6","United States","Midland","5/6/2015","5/8/2015","5.68700000000001","true","4","42.99","90888"
"19336","High","0.05","20.98","21.2","1988","Anna Burgess","36X48 HARDFLOOR CHAIRMAT","0.78","United States","Draper","1/3/2015","1/4/2015","-181.102","false","3","65.69","89999"
"22600","Not Specified","0.04","355.98","58.92","1989","David Weaver","Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms","0.64","United States","Holladay","1/21/2015","1/22/2015","882.93","true","8","2748.21","90000"
"22601","Not Specified","0.09","19.98","8.68","1989","David Weaver","Southworth 25% Cotton Premium Laser Paper and Envelopes","0.37","United States","Holladay","1/21/2015","1/22/2015","6.6804","true","5","93.19","90000"
"20554","High","0.01","30.98","6.5","1989","David Weaver","Belkin ErgoBoard™ Keyboard","0.64","United States","Holladay","5/15/2015","5/16/2015","46.29","true","11","363.37","90001"
"20555","High","0.01","40.99","19.99","1989","David Weaver","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11","0.36","United States","Holladay","5/15/2015","5/18/2015","177.79","true","11","480.75","90001"
"21723","Medium","0.1","1.6","1.29","1989","David Weaver","Sanford Pocket Accent® Highlighters","0.42","United States","Holladay","4/30/2015","4/30/2015","-14.9904","false","11","16.88","90003"
"25417","Medium","0","47.9","5.86","1991","Paula Hubbard","Xerox 1938","0.37","United States","Kearns","2/22/2015","2/24/2015","638.3811","true","18","925.19","90002"
"19797","Not Specified","0.1","125.99","8.99","1997","Harriet Bowman","5170i","0.57","United States","Hilton Head Island","1/25/2015","1/28/2015","17.652","true","4","408.66","90333"
"19581","Medium","0.01","16.48","1.99","1997","Harriet Bowman","Maxell DVD-RAM Discs","0.42","United States","Hilton Head Island","5/7/2015","5/8/2015","739.674","true","7","122.93","90334"
"21003","Low","0","24.92","12.98","1997","Harriet Bowman","GBC Standard Therm-A-Bind Covers","0.39","United States","Hilton Head Island","6/2/2015","6/2/2015","-23.156","false","1","32.66","90335"
"20392","Not Specified","0.06","4.42","4.99","1998","Judy Frazier","Grip Seal Envelopes","0.38","United States","East Massapequa","6/3/2015","6/5/2015","-10.435","false","3","14.85","90568"
"24075","Medium","0.06","4.24","5.41","2004","James Dickinson Ball","Storex DuraTech Recycled Plastic Frosted Binders","0.35","United States","Bozeman","4/17/2015","4/19/2015","-78.91668","false","10","45","91277"
"24076","Medium","0.04","6783.02","24.49","2004","James Dickinson Ball","Polycom ViewStation™ ISDN Videoconferencing Unit","0.39","United States","Bozeman","4/17/2015","4/19/2015","-13562.637408","false","1","6569.07","91277"
"25251","Not Specified","0.03","5.78","5.37","2006","Cynthia Khan","Xerox 1950","0.36","United States","Durango","3/5/2015","3/6/2015","-63.35","false","15","88.22","88798"
"20006","Medium","0.1","10.48","2.89","2016","Wayne Bean","Staples Battery-Operated Desktop Pencil Sharpener","0.6","United States","Southgate","6/18/2015","6/19/2015","-8.904","false","4","40.29","86874"
"18989","High","0.07","39.48","1.99","2014","Cathy Simon","80 Minute CD-R Spindle, 100/Pack - Staples","0.54","United States","Council Bluffs","3/22/2015","3/24/2015","88.72","true","4","151.27","88367"
"18990","High","0","4.91","0.5","2014","Cathy Simon","Avery 493","0.36","United States","Council Bluffs","3/22/2015","3/24/2015","7.2519","true","2","10.51","88367"
"21573","Critical","0.06","6.48","7.49","2014","Cathy Simon","Xerox 220","0.37","United States","Council Bluffs","4/4/2015","4/4/2015","-191.49","false","12","74.93","88368"
"25557","Critical","0.02","120.98","58.64","2020","Erika Jordan","O'Sullivan Living Dimensions 2-Shelf Bookcases","0.75","United States","Plum","2/13/2015","2/15/2015","-1330.5","false","11","1370.99","86933"
"22145","Critical","0.04","120.97","7.11","2030","Lindsay O'Connell","Canon BP1200DH 12-Digit Bubble Jet Printing Calculator","0.36","United States","Greenville","3/17/2015","3/17/2015","1320.5496","true","16","1913.84","91059"
"22146","Critical","0","195.99","4.2","2030","Lindsay O'Connell","688","0.6","United States","Greenville","3/17/2015","3/19/2015","1585.503","true","16","2692.12","91059"
"20654","Medium","0.03","55.98","4.86","2030","Lindsay O'Connell","Xerox 1908","0.36","United States","Greenville","3/18/2015","3/20/2015","526.0422","true","13","762.38","91060"
"25918","Critical","0.1","1.89","0.76","2035","Jon Ward","Revere Boxed Rubber Bands by Revere","0.83","United States","Palm Beach Gardens","5/18/2015","5/20/2015","-40.432","false","20","36.72","87117"
"19733","Not Specified","0","73.98","14.52","2037","Lynda Herman","Keytronic French Keyboard","0.65","United States","Bozeman","3/12/2015","3/14/2015","-88.61","false","4","305.71","89333"
"22018","High","0.06","40.99","17.48","2038","Peter Adams","Xerox 1893","0.36","United States","Mount Vernon","4/21/2015","4/21/2015","109.16","true","7","277.12","89334"
"24731","Low","0.09","20.99","2.5","2044","Jay Simon","Accessory37","0.81","United States","Rogers","6/24/2015","7/1/2015","-136.122","false","6","100.11","88692"
"22970","Critical","0.04","4.28","5.68","2046","Eileen Schwartz","Xerox 199","0.4","United States","Liberal","6/12/2015","6/14/2015","-27.375","false","7","31.54","88219"
"22971","Critical","0.06","376.13","85.63","2046","Eileen Schwartz","Bretford Rectangular Conference Table Tops","0.74","United States","Liberal","6/12/2015","6/14/2015","-435.7575","false","13","4634.69","88219"
"22972","Critical","0.06","424.21","110.2","2046","Eileen Schwartz","Bush Advantage Collection® Racetrack Conference Table","0.67","United States","Liberal","6/12/2015","6/13/2015","682.53","true","17","7304.03","88219"
"22973","Critical","0.06","195.99","8.99","2046","Eileen Schwartz","T28 WORLD","0.6","United States","Liberal","6/12/2015","6/14/2015","-277.222","false","4","632.65","88219"
"18497","High","0.03","15.28","1.99","2049","Kenneth Pollock","Memorex 4.7GB DVD+R, 3/Pack","0.42","United States","Harrisonburg","6/21/2015","6/23/2015","-266.686","false","19","290.98","88220"
"18498","High","0.09","1.76","0.7","2049","Kenneth Pollock","Newell 326","0.56","United States","Harrisonburg","6/21/2015","6/24/2015","-12.278","false","13","21.77","88220"
"18251","Not Specified","0.07","31.78","1.99","2052","Francis Kendall","Memorex 4.7GB DVD-RAM, 3/Pack","0.42","United States","Albuquerque","2/19/2015","2/21/2015","265.1118","true","13","384.22","87234"
"18252","Not Specified","0","5.98","2.5","2052","Francis Kendall","Wausau Papers Astrobrights® Colored Envelopes","0.36","United States","Albuquerque","2/19/2015","2/20/2015","9.5608","true","5","31.64","87234"
"18253","Not Specified","0.1","35.99","1.1","2052","Francis Kendall","Accessory35","0.55","United States","Albuquerque","2/19/2015","2/20/2015","390.0984","true","19","565.36","87234"
"20481","Medium","0.07","5.98","5.46","2058","Louise Webster Sharma","Xerox 1983","0.36","United States","Hickory","2/13/2015","2/15/2015","46.65","true","5","32.76","88040"
"23499","Not Specified","0.09","28.48","1.99","2059","Nathan Newton","Memorex 4.7GB DVD+RW, 3/Pack","0.4","United States","High Point","1/17/2015","1/18/2015","-1250.746","false","13","336.92","88039"
"21632","Critical","0.1","9.85","4.82","2059","Nathan Newton","Lumber Crayons","0.47","United States","High Point","3/27/2015","3/28/2015","374.904","true","12","114.91","88041"
"21633","Critical","0.04","125.99","7.69","2059","Nathan Newton","Timeport L7089","0.58","United States","High Point","3/27/2015","3/28/2015","-528.836","false","9","934.52","88041"
"20841","Medium","0.02","240.98","60.2","2061","Marianne Carey","Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors","0.56","United States","North Platte","1/29/2015","1/31/2015","-272.7132","false","1","260.66","87146"
"20840","Medium","0.02","420.98","19.99","2062","Alfred Singh","GBC DocuBind 200 Manual Binding Machine","0.35","United States","Mechanicsville","1/29/2015","2/1/2015","-162.694","false","10","4249.37","87146"
"22511","Low","0.04","291.73","48.8","2062","Alfred Singh","Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs","0.56","United States","Mechanicsville","6/26/2015","6/30/2015","-115.9039","false","22","6676.61","87148"
"25759","Low","0.06","300.97","7.18","2063","Todd D Norris","Gyration Ultra Professional Cordless Optical Suite","0.48","United States","Newport News","5/8/2015","5/8/2015","-729.988","false","1","291.4","87147"
"25228","Medium","0.09","20.89","11.52","2066","Claudia Webb","Iris® 3-Drawer Stacking Bin, Black","0.83","United States","Indian Trail","3/26/2015","3/27/2015","-133.546","false","7","146.5","85833"
"24748","Critical","0.09","20.99","4.81","2066","Claudia Webb","1726 Digital Answering Machine","0.58","United States","Indian Trail","3/31/2015","4/1/2015","272.694","true","2","38.98","85834"
"25381","Low","0.1","4.24","5.41","2066","Claudia Webb","Storex DuraTech Recycled Plastic Frosted Binders","0.35","United States","Indian Trail","4/19/2015","4/23/2015","-61.6","false","8","34.16","85835"
"21901","Medium","0.1","40.98","6.5","2069","Elsie Boykin","Targus USB Numeric Keypad","0.74","United States","Fort Thomas","1/12/2015","1/14/2015","66.852","true","3","120.34","88554"
"19567","Low","0.07","35.99","5.99","2070","Kelly Collins","Accessory41","0.38","United States","Eastpointe","5/16/2015","5/20/2015","17.8398","true","5","153.61","88558"
"20498","Not Specified","0.03","60.98","1.99","2071","Victor Cherry","Imation 5.2GB DVD-RAM","0.5","United States","Farmington Hills","2/1/2015","2/1/2015","976.2672","true","23","1414.88","88555"
"20499","Not Specified","0.04","3.08","0.99","2071","Victor Cherry","Avery 481","0.37","United States","Farmington Hills","2/1/2015","2/2/2015","23.2047","true","11","33.63","88555"
"19568","Low","0.08","65.99","5.92","2071","Victor Cherry","i500plus","0.58","United States","Farmington Hills","5/16/2015","5/23/2015","183.843","true","20","1063.81","88558"
"20500","Not Specified","0","10.31","1.79","2072","Malcolm S Lanier","Speediset Carbonless Redi-Letter® 7"" x 8 1/2""","0.38","United States","Flint","2/1/2015","2/3/2015","167.463","true","23","242.7","88555"
"20824","High","0.09","260.98","41.91","2072","Malcolm S Lanier","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","0.59","United States","Flint","2/11/2015","2/13/2015","1307.2692","true","14","3377.06","88556"
"20825","High","0.01","10.52","7.94","2072","Malcolm S Lanier","Ultra Door Pull Handle","0.52","United States","Flint","2/11/2015","2/13/2015","-15.8184","false","11","123.93","88556"
"20826","High","0.02","5.98","7.5","2072","Malcolm S Lanier","Xerox 1920","0.4","United States","Flint","2/11/2015","2/13/2015","-55.8324","false","14","93.96","88556"
"24677","Not Specified","0.05","291.73","48.8","2073","Evan Kelley","Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs","0.56","United States","Garden City","4/7/2015","4/9/2015","550.3808","true","6","1818.41","88557"
"24094","Low","0.09","1.48","0.7","2081","Matthew Conway","Binder Clips by OIC","0.37","United States","Ithaca","1/3/2015","1/5/2015","1.68","true","6","8.95","86092"
"21697","Low","0.06","38.06","4.5","2089","Annie Odom","Fellowes Superior 10 Outlet Split Surge Protector","0.56","United States","New City","6/30/2015","7/6/2015","450.4596","true","17","652.84","88348"
"21698","Low","0.08","599.99","24.49","2089","Annie Odom","Hewlett Packard LaserJet 3310 Copier","0.37","United States","New City","6/30/2015","7/8/2015","8798.1831","true","22","12750.99","88348"
"21699","Low","0.1","3.98","2.97","2089","Annie Odom","Unpadded Memo Slips","0.35","United States","New City","6/30/2015","7/4/2015","-5.385","false","5","20.54","88348"
"18696","Medium","0.08","400.98","42.52","2094","Vernon Hirsch Singleton","Bretford CR8500 Series Meeting Room Furniture","0.71","United States","Chico","2/5/2015","2/6/2015","3031.9724","true","20","7840.04","86629"
"18417","Medium","0.1","300.97","7.18","2097","Patsy Shea","Gyration Ultra Professional Cordless Optical Suite","0.48","United States","Hilton Head Island","4/18/2015","4/19/2015","138.018","true","4","1094.33","87889"
"18418","Medium","0.06","39.89","3.04","2098","Tracy Dyer","Ultra Commercial Grade Dual Valve Door Closer","0.53","United States","Mount Pleasant","4/18/2015","4/20/2015","38.874","true","10","389.97","87889"
"22234","Not Specified","0.07","14.56","3.5","2099","Nathan Fox","Acco 6 Outlet Guardian Premium Surge Suppressor","0.58","United States","Myrtle Beach","1/8/2015","1/9/2015","-45.528","false","6","84.59","87888"
"5501","Medium","0.05","399.98","12.06","2107","Leigh Burnette Hurley","Okidata ML320 Series Turbo Dot Matrix Printers","0.56","United States","Chicago","6/6/2015","6/6/2015","567.59","true","24","9666.72","39015"
"5502","Medium","0.07","6.48","5.74","2107","Leigh Burnette Hurley","Xerox 1994","0.37","United States","Chicago","6/6/2015","6/6/2015","-28.45","false","20","134.58","39015"
"23502","Medium","0.07","6.48","5.74","2108","Alfred Barber","Xerox 1994","0.37","United States","Mehlville","6/6/2015","6/6/2015","-14.225","false","5","33.65","87862"
"18540","Critical","0.08","6.68","1.5","2114","Paige Mason","Sanford Liquid Accent Highlighters","0.48","United States","Norfolk","3/26/2015","3/28/2015","-601.804","false","10","66.12","88403"
"18562","Critical","0.08","2.89","0.49","2114","Paige Mason","*Staples* Packaging Labels","0.38","United States","Norfolk","4/23/2015","4/23/2015","38.406","true","1","3.07","88404"
"21066","Critical","0.07","226.67","28.16","2114","Paige Mason","Hon GuestStacker Chair","0.59","United States","Norfolk","2/26/2015","2/27/2015","53.1144","true","1","255.83","88405"
"21067","Critical","0.08","20.98","53.03","2114","Paige Mason","Tennsco Lockers, Gray","0.78","United States","Norfolk","2/26/2015","2/28/2015","8.742","true","20","421.18","88405"
"21153","Medium","0.02","95.95","74.35","2115","Jeffrey Lloyd","Bevis Steel Folding Chairs","0.57","United States","Oakton","4/29/2015","5/1/2015","636.522","true","14","1377.46","88406"
"20249","High","0.03","320.98","24.49","2117","Jack Hatcher","Hon Pagoda™ Stacking Chairs","0.55","United States","Greenville","4/20/2015","4/22/2015","4554.4347","true","20","6600.63","90891"
"20250","High","0.06","125.99","8.8","2117","Jack Hatcher","StarTAC 6500","0.59","United States","Greenville","4/20/2015","4/21/2015","618.19308","true","18","1811.99","90891"
"22231","Critical","0.06","80.97","33.6","2122","Carolyn Fisher","Lexmark Z25 Color Inkjet Printer","0.37","United States","Sherwood","2/1/2015","2/3/2015","-15.1844","false","10","799.76","89664"
"24674","High","0.04","45.19","1.99","2124","Paige Powers","Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus","0.55","United States","West Memphis","1/1/2015","1/2/2015","-61.194","false","13","609.09","89665"
"23852","High","0.03","124.49","51.94","2124","Paige Powers","Bevis 36 x 72 Conference Tables","0.63","United States","West Memphis","3/26/2015","3/27/2015","18.174","true","21","2761.94","89666"
"24091","Critical","0.1","5.98","5.14","2127","Joyce Kern","Xerox 1974","0.36","United States","Sterling Heights","3/18/2015","3/20/2015","-49.53","false","6","33.95","88418"
"21902","High","0.09","150.98","66.27","2131","Mary Hewitt","Bush Mission Pointe Library","0.65","United States","Gladstone","1/3/2015","1/4/2015","-407.85","false","2","302.34","90079"
"21964","Low","0.05","30.42","8.65","2132","Philip Hawkins","Fellowes Internet Keyboard, Platinum","0.74","United States","Hazelwood","1/10/2015","1/14/2015","-191.2576","false","11","334.44","90078"
"24348","High","0.01","28.99","8.59","2135","Melvin Kendall","SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp","0.56","United States","Clovis","2/6/2015","2/7/2015","196.52328","true","21","556.61","91583"
"20138","Not Specified","0","6.98","1.6","2137","Crystal Crabtree","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","0.38","United States","West Palm Beach","1/31/2015","2/2/2015","-343.868","false","9","64.48","86002"
"20712","Critical","0.05","2550.14","29.7","2139","Jon Kendall","Epson DFX-8500 Dot Matrix Printer","0.57","United States","Watertown","4/16/2015","4/17/2015","-3971.0628","false","2","4845.27","86003"
"18409","High","0.01","5.44","7.46","2141","Molly Webster","Wilson Jones Custom Binder Spines & Labels","0.36","United States","Durango","2/18/2015","2/19/2015","-18.4782","false","3","19.68","87570"
"18410","High","0.02","549.99","49","2141","Molly Webster","Sharp 1540cs Digital Laser Copier","0.35","United States","Durango","2/18/2015","2/20/2015","-381.8412","false","18","9798.84","87570"
"18411","High","0.03","22.01","5.53","2141","Molly Webster","Boston 16801 Nautilus™ Battery Pencil Sharpener","0.59","United States","Durango","2/18/2015","2/19/2015","12.5504","true","7","154.11","87570"
"18412","High","0.09","34.76","8.22","2141","Molly Webster","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","0.57","United States","Durango","2/18/2015","2/20/2015","45.3324","true","7","242.97","87570"
"23249","High","0.08","17.15","4.96","2143","Lester Sawyer","Advantus Rolling Storage Box","0.58","United States","Fairfax","6/13/2015","6/16/2015","33.66","true","12","200.61","87569"
"24264","Medium","0","20.28","14.39","2145","Kerry Hardy","Career Cubicle Clock, 8 1/4"", Black","0.47","United States","Fort Lauderdale","2/10/2015","2/12/2015","15.678","true","11","237.83","87072"
"23795","Low","0.05","20.34","35","2146","Courtney Boyd","Tennsco Commercial Shelving","0.84","United States","Fairfax","1/6/2015","1/10/2015","52.776","true","2","53.02","87071"
"22555","Not Specified","0.08","243.98","43.32","2151","Melinda Rogers","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","0.55","United States","Dubuque","1/5/2015","1/6/2015","-162.8244","false","1","248.84","90404"
"24791","High","0.08","5.74","5.01","2151","Melinda Rogers","Binder Posts","0.39","United States","Dubuque","2/9/2015","2/11/2015","-6.93082","false","1","7.21","90405"
"21834","Low","0.05","55.5","52.2","2157","Tom Hoyle Honeycutt","Eldon Cleatmat® Chair Mats for Medium Pile Carpets","0.72","United States","Warren","3/16/2015","3/16/2015","-118.54","false","4","253.87","90385"
"21835","Low","0.05","442.14","14.7","2157","Tom Hoyle Honeycutt","Okidata ML390 Turbo Dot Matrix Printers","0.56","United States","Warren","3/16/2015","3/25/2015","2963.48","true","14","5880.46","90385"
"21975","High","0.07","30.93","3.92","2157","Tom Hoyle Honeycutt","Advantus Employee of the Month Certificate Frame, 11 x 13-1/2","0.44","United States","Warren","5/3/2015","5/4/2015","398.3025","true","19","577.25","90386"
"21976","High","0.05","297.48","18.06","2157","Tom Hoyle Honeycutt","Panasonic KX-P3200 Dot Matrix Printer","0.6","United States","Warren","5/3/2015","5/4/2015","709.852","true","14","4075.18","90386"
"21977","High","0.07","296.18","54.12","2157","Tom Hoyle Honeycutt","Hon 94000 Series Round Tables","0.76","United States","Warren","5/3/2015","5/5/2015","80.8092000000001","true","6","1798.23","90386"
"23775","Medium","0.08","30.98","8.74","2159","Wesley Field","Xerox 1979","0.4","United States","Westland","5/20/2015","5/21/2015","371.272","true","25","727.2","90387"
"23773","Medium","0.09","159.31","60","2162","Brenda Jain","Hon Non-Folding Utility Tables","0.55","United States","Sharon","5/20/2015","5/22/2015","77.0008954000001","true","41","6173.42","90387"
"23774","Medium","0.06","55.99","5","2162","Brenda Jain","Accessory36","0.83","United States","Sharon","5/20/2015","5/22/2015","27.9686","true","33","1553.7","90387"
"22450","Not Specified","0.01","5.38","7.57","2164","Harry Sellers","Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""","0.36","United States","Pasadena","1/9/2015","1/10/2015","-66.77958","false","3","18.68","88794"
"22451","Not Specified","0.05","3.28","3.97","2164","Harry Sellers","Newell 337","0.56","United States","Pasadena","1/9/2015","1/9/2015","-144.9188","false","11","36.3","88794"
"22449","Not Specified","0.09","2.78","0.97","2165","Melanie Knight","Newell 339","0.59","United States","Augusta","1/9/2015","1/11/2015","-5.0716","false","6","16.03","88794"
"20980","Medium","0.08","2.94","0.96","2178","Judy Hall","Newell 343","0.58","United States","Worcester","1/27/2015","1/29/2015","-1.18","false","9","25.35","89465"
"26331","Not Specified","0","1.48","0.7","2183","Sheryl Reese","Binder Clips by OIC","0.37","United States","Owensboro","6/15/2015","6/17/2015","-203.098","false","12","19.32","91571"
"19008","High","0.09","16.98","12.39","2187","Joanne Spivey","Brown Kraft Recycled Envelopes","0.35","United States","Independence","5/8/2015","5/10/2015","-48.57","false","5","86.8","89440"
"1008","High","0.09","16.98","12.39","2189","Frank Cross","Brown Kraft Recycled Envelopes","0.35","United States","New York City","5/8/2015","5/10/2015","-48.57","false","22","381.91","7364"
"5870","Critical","0.05","16.98","7.78","2190","Marvin Patrick","Stanley Bostitch Contemporary Electric Pencil Sharpeners","0.57","United States","Detroit","2/14/2015","2/16/2015","-47.28","false","45","761.67","41636"
"5871","Critical","0.03","115.99","4.23","2190","Marvin Patrick","282","0.56","United States","Detroit","2/14/2015","2/16/2015","722.241","true","49","5014.07","41636"
"23870","Critical","0.05","16.98","7.78","2193","Donald Melton","Stanley Bostitch Contemporary Electric Pencil Sharpeners","0.57","United States","New Bern","2/14/2015","2/16/2015","-161","false","11","186.19","90685"
"23871","Critical","0.03","115.99","4.23","2193","Donald Melton","282","0.56","United States","New Bern","2/14/2015","2/16/2015","848.3646","true","12","1227.94","90685"
"19112","Medium","0.03","27.48","4","2196","Gene Heath Cross","Belkin MediaBoard 104- Keyboard","0.75","United States","Jamestown","4/7/2015","4/8/2015","-88.8408","false","11","294.97","89175"
"19113","Medium","0.1","179.99","19.99","2196","Gene Heath Cross","Motorola SB4200 Cable Modem","0.48","United States","Jamestown","4/7/2015","4/8/2015","1208.9904","true","14","2458.05","89175"
"19114","Medium","0.1","140.85","19.99","2196","Gene Heath Cross","Fellowes Strictly Business® Drawer File, Letter/Legal Size","0.73","United States","Jamestown","4/7/2015","4/9/2015","9.9912","true","19","2465.75","89175"
"23300","Critical","0.08","100.97","7.18","2197","Karen O'Donnell","Gyration Ultra Cordless Optical Suite","0.46","United States","Levittown","6/26/2015","6/27/2015","126.225","true","7","650.25","89176"
"23301","Critical","0","13.4","4.95","2197","Karen O'Donnell","Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","0.37","United States","Levittown","6/26/2015","6/27/2015","187.7628","true","19","272.12","89176"
"26083","Not Specified","0.03","25.98","4.08","2198","Lester Woodward Maynard","Boston 1799 Powerhouse™ Electric Pencil Sharpener","0.57","United States","Lindenhurst","5/22/2015","5/25/2015","295.9065","true","16","428.85","89174"
"26084","Not Specified","0.1","20.98","53.03","2198","Lester Woodward Maynard","Tennsco Lockers, Gray","0.78","United States","Lindenhurst","5/22/2015","5/22/2015","-2111.36","false","16","342.54","89174"
"20234","Critical","0.17","14.89","13.56","2201","David Hoyle","Tensor Computer Mounted Lamp","0.58","United States","Bloomington","3/25/2015","3/27/2015","-9.13","false","1","27.96","86054"
"22259","Low","0.09","160.98","30","2202","Laurie Howe","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","0.62","United States","Brooklyn Center","1/31/2015","1/31/2015","357.428","true","11","1635.38","86050"
"22260","Low","0.09","6.3","0.5","2202","Laurie Howe","Avery 51","0.39","United States","Brooklyn Center","1/31/2015","1/31/2015","40.3512","true","10","58.48","86050"
"22261","Low","0","4.98","0.8","2202","Laurie Howe","Rediform S.O.S. Phone Message Books","0.36","United States","Brooklyn Center","1/31/2015","2/7/2015","27.6345","true","8","40.05","86050"
"23919","Low","0.08","145.45","17.85","2203","Eddie Walker","Panasonic KX-P1150 Dot Matrix Printer","0.56","United States","Brooklyn Park","2/4/2015","2/4/2015","751.58","true","8","1117.66","86051"
