"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","average_Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Profit","Quantity ordered new","OverAll_discount_perItem","Sales","Order ID"
"24849","Medium","0.06","7.04","2.17","true","145","Rhonda Ivey","Regular Air","Small Business","Office Supplies","Paper","Wrap Bag","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page","0.38","United States","East","Pennsylvania","West Mifflin","15122","1/15/2015","1/17/2015","2.4852","2","0.8448","14.65","91086"
"25582","Low","0.07","154.13","69","false","145","Rhonda Ivey","Express Air","Home Office","Furniture","Tables","Large Box","Laminate Occasional Tables","0.68","United States","East","Pennsylvania","West Mifflin","15122","3/16/2015","3/16/2015","-634.7341","3","32.3673","453.62","91089"
"23365","Not Specified","0.01","45.98","4.8","true","146","Yvonne Fox","Regular Air","Small Business","Furniture","Office Furnishings","Wrap Bag","Tenex B1-RE Series Chair Mats for Low Pile Carpets","0.68","United States","Central","Texas","Watauga","76148","3/12/2015","3/13/2015","133.5771","4","1.8392","193.59","91088"
"22907","Medium","0.06","180.98","26.2","false","146","Yvonne Fox","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Global Ergonomic Managers Chair","0.59","United States","Central","Texas","Watauga","76148","4/23/2015","4/24/2015","251.4084","5","54.294","929.57","91090"
"19058","Critical","0.09","32.98","5.5","true","151","Geoffrey Zhu","Regular Air","Home Office","Technology","Computer Peripherals","Small Box","PC Concepts 116 Key Quantum 3000 Keyboard","0.75","United States","South","Tennessee","Kingsport","37664","1/22/2015","1/23/2015","-20.258","2","5.936399999999999","62.46","89521"
"20679","High","0.09","5.98","2.5","true","151","Geoffrey Zhu","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Wausau Papers Astrobrights® Colored Envelopes","0.36","United States","South","Tennessee","Kingsport","37664","4/20/2015","4/22/2015","13.896","5","2.691","28.11","89523"
"21103","Critical","0.09","2.88","0.7","true","152","Kent Kerr","Regular Air","Consumer","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 335","0.56","United States","South","Tennessee","Knoxville","37918","1/15/2015","1/16/2015","-172.718","2","0.5184","5.5","89520"
"22243","Low","0.01","79.52","48.2","false","152","Kent Kerr","Regular Air","Home Office","Furniture","Office Furnishings","Medium Box","Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets","0.74","United States","South","Tennessee","Knoxville","37918","4/19/2015","4/26/2015","-40.684","8","6.3616","667.84","89522"
"21767","High","0.01","65.99","8.99","true","152","Kent Kerr","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","StarTAC Analog","0.6","United States","South","Tennessee","Knoxville","37918","3/29/2015","4/1/2015","97.86","5","3.2994999999999997","292.23","89524"
"22470","Low","0.1","39.98","4","true","152","Kent Kerr","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Microsoft Natural Keyboard Elite","0.7","United States","South","Tennessee","Knoxville","37918","6/18/2015","6/22/2015","360.24","21","83.958","772.56","89525"
"22329","Critical","0.01","95.99","4.9","true","156","Diana Xu","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","T60","0.56","United States","West","Colorado","Fort Collins","80525","5/14/2015","5/15/2015","713.88","13","12.4787","1050.08","87671"
"20324","High","0.03","10.89","4.5","true","156","Diana Xu","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Belkin 6 Outlet Metallic Surge Strip","0.59","United States","West","Colorado","Fort Collins","80525","1/25/2015","1/26/2015","-18.64","3","0.9801","33.82","87672"
"26102","Medium","0.05","100.98","35.84","false","164","Robin Kramer Vaughn","Delivery Truck","Home Office","Furniture","Bookcases","Jumbo Box","Bush Westfield Collection Bookcases, Fully Assembled","0.62","United States","West","Washington","Richland","99352","1/2/2015","1/4/2015","-111.4","7","35.343","715.55","89961"
"26103","Medium","0.02","4.98","5.49","true","164","Robin Kramer Vaughn","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1952","0.38","United States","West","Washington","Richland","99352","1/2/2015","1/3/2015","-77.03","9","0.8964000000000001","45.63","89961"
"21040","Low","0.08","399.98","12.06","true","166","Vicki Hauser","Delivery Truck","Consumer","Technology","Office Machines","Jumbo Box","Okidata ML320 Series Turbo Dot Matrix Printers","0.56","United States","South","Tennessee","Lebanon","37087","1/11/2015","1/18/2015","28.5141","5","159.99200000000002","1839.91","89426"
"19315","Low","0.08","43.22","16.71","false","169","Janice Cole","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Fellowes Mobile Numeric Keypad, Graphite","0.66","United States","South","Louisiana","Baton Rouge","70802","1/3/2015","1/5/2015","280.27458","3","10.3728","130.62","87463"
"19316","Low","0.05","574.74","24.49","false","169","Janice Cole","Regular Air","Corporate","Technology","Office Machines","Large Box","Polycom ViaVideo™ Desktop Video Communications Unit","0.37","United States","South","Louisiana","Baton Rouge","70802","1/3/2015","1/10/2015","-112.4263","12","344.84400000000005","6945.16","87463"
"19317","Low","0.04","10.14","2.27","true","169","Janice Cole","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Staples Wirebound Steno Books, 6"" x 9"", 12/Pack","0.36","United States","South","Louisiana","Baton Rouge","70802","1/3/2015","1/7/2015","24.924","3","1.2168","30.94","87463"
"19314","Critical","0.05","1.88","1.49","true","171","Christina Matthews","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Staples® General Use 3-Ring Binders","0.37","United States","East","New Jersey","Fort Lee","7024","4/13/2015","4/15/2015","-2.9095","1","0.094","3.42","87464"
"5361","Critical","0.02","49.99","19.99","false","181","Wesley Waller","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Zoom V.92 USB External Faxmodem","0.41","United States","West","California","San Francisco","94122","2/21/2015","2/21/2015","-76.89","18","17.9964","901.81","38087"
"522","High","0.07","1.68","1.57","true","181","Wesley Waller","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 323","0.59","United States","West","California","San Francisco","94122","5/22/2015","5/23/2015","-35.75","116","13.6416","186.59","3585"
"23361","Critical","0.02","49.99","19.99","false","184","Phillip Holmes","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Zoom V.92 USB External Faxmodem","0.41","United States","East","Massachusetts","Arlington","2474","2/21/2015","2/21/2015","-76.89","5","4.9990000000000006","250.5","88360"
"18521","High","0.07","10.06","2.06","true","188","Alex Harrell","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Riverleaf Stik-Withit® Designer Note Cubes®","0.39","United States","Central","Texas","Gainesville","76240","5/22/2015","5/22/2015","152.6556","23","16.1966","221.24","88361"
"18522","High","0.07","1.68","1.57","true","188","Alex Harrell","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 323","0.59","United States","Central","Texas","Gainesville","76240","5/22/2015","5/23/2015","7.15000000000001","29","3.4104","46.65","88361"
"18817","High","0.1","58.1","1.49","true","190","Lloyd Norris","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Arch Ring Binders","0.38","United States","Central","Illinois","Arlington Heights","60004","2/12/2015","2/13/2015","113.6499","3","17.43","164.71","89092"
"18818","High","0.01","80.48","4.5","true","191","Gerald Kearney","Regular Air","Corporate","Office Supplies","Appliances","Small Box","APC 7 Outlet Network SurgeArrest Surge Protector","0.55","United States","Central","Illinois","Aurora","60505","2/12/2015","2/15/2015","-35.4744","1","0.8048000000000001","79.68","89092"
"20520","Not Specified","0.05","3.8","1.49","true","191","Gerald Kearney","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Durable Pressboard Binders","0.38","United States","Central","Illinois","Aurora","60505","4/9/2015","4/11/2015","14.467","14","2.66","53.26","89093"
"20521","Not Specified","0.09","30.73","4","true","191","Gerald Kearney","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Fellowes 17-key keypad for PS/2 interface","0.75","United States","Central","Illinois","Aurora","60505","4/9/2015","4/9/2015","-99.9864","7","19.3599","203.49","89093"
"20522","Not Specified","0","125.99","8.08","true","191","Gerald Kearney","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","StarTAC ST7762","0.57","United States","Central","Illinois","Aurora","60505","4/9/2015","4/10/2015","1348.59672","22","0","2356.01","89093"
"19663","Not Specified","0","213.45","14.7","false","193","Danny Hong","Delivery Truck","Corporate","Technology","Office Machines","Jumbo Drum","Panasonic KX-P2130 Dot Matrix Printer","0.59","United States","West","Utah","Layton","84041","1/3/2015","1/5/2015","-560.81418","1","0","224.12","90430"
"20645","Medium","0.07","6.54","5.27","true","193","Danny Hong","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones® Four-Pocket Poly Binders","0.36","United States","West","Utah","Layton","84041","3/30/2015","4/1/2015","-66.0445","21","9.613800000000001","140.3","90432"
"24273","Not Specified","0.02","6.48","9.17","true","194","Tammy Goldman","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1996","0.37","United States","West","Utah","Lehi","84043","1/10/2015","1/11/2015","-105.6852","4","0.5184000000000001","28.2","90431"
"20646","Medium","0.09","3.29","1.35","true","194","Tammy Goldman","Regular Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","Acco® Hot Clips™ Clips to Go","0.4","United States","West","Utah","Lehi","84043","3/30/2015","4/1/2015","15.66","23","6.8103","71.55","90432"
"25158","Critical","0","161.55","19.99","false","197","Samantha Weaver","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Fellowes Super Stor/Drawer® Files","0.66","United States","Central","Kansas","Overland Park","66212","4/2/2015","4/4/2015","1167.158","19","0","3108.98","88921"
"7158","Critical","0","161.55","19.99","false","198","Leroy Blanchard","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Fellowes Super Stor/Drawer® Files","0.66","United States","Central","Michigan","Detroit","48138","4/2/2015","4/4/2015","1014.92","77","0","12599.55","51072"
"22136","Not Specified","0.09","12.28","4.86","true","202","Max Small","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1933","0.38","United States","Central","Oklahoma","Bartlesville","74006","4/27/2015","4/28/2015","1.73","3","3.3156","34.65","88971"
"18783","High","0.03","7.37","5.53","true","202","Max Small","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box","0.69","United States","Central","Oklahoma","Bartlesville","74006","1/16/2015","1/18/2015","-133.7","11","2.4320999999999997","85.79","88972"
"21401","Low","0.05","1.86","2.58","true","210","Floyd Dale","Regular Air","Home Office","Office Supplies","Rubber Bands","Wrap Bag","Super Bands, 12/Pack","0.82","United States","East","New York","Troy","12180","1/17/2015","1/21/2015","-66.62","9","0.8370000000000001","17.61","85965"
"23097","Medium","0.09","5.4","7.78","true","210","Floyd Dale","Express Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","3M Organizer Strips","0.37","United States","East","New York","Troy","12180","6/2/2015","6/2/2015","-21.48775","4","1.944","27.3","85966"
"23098","Medium","0.02","20.28","6.68","true","210","Floyd Dale","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Seth Thomas 8 1/2"" Cubicle Clock","0.53","United States","East","New York","Troy","12180","6/2/2015","6/2/2015","44.6775","3","1.2168","64.75","85966"
"23099","Medium","0","11.55","2.36","true","210","Floyd Dale","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 309","0.55","United States","East","New York","Troy","12180","6/2/2015","6/3/2015","23.595","5","0","62.98","85966"
"23605","Medium","0.01","10.06","2.06","true","211","Anna Wood","Regular Air","Consumer","Office Supplies","Paper","Wrap Bag","Riverleaf Stik-Withit® Designer Note Cubes®","0.39","United States","East","New York","Utica","13501","1/6/2015","1/8/2015","7.59","2","0.20120000000000002","21.2","85964"
"23606","Medium","0","65.99","5.92","true","211","Anna Wood","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","252","0.55","United States","East","New York","Utica","13501","1/6/2015","1/8/2015","-107.987","3","0","173.32","85964"
"23100","Medium","0.05","2.08","2.56","true","211","Anna Wood","Regular Air","Home Office","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Kleencut® Forged Office Shears by Acme United Corporation","0.55","United States","East","New York","Utica","13501","6/2/2015","6/3/2015","-36.25","20","2.08","42.29","85966"
"26303","Medium","0.05","119.99","56.14","false","218","Frances Saunders","Delivery Truck","Consumer","Technology","Office Machines","Jumbo Box","Hewlett-Packard 2600DN Business Color Inkjet Printer","0.39","United States","West","Utah","Murray","84107","6/9/2015","6/11/2015","-102.5121","6","35.997","730.37","88048"
"21203","Medium","0.03","60.89","32.41","false","228","Colleen Andrews","Delivery Truck","Small Business","Furniture","Chairs & Chairmats","Jumbo Drum","Global Push Button Manager's Chair, Indigo","0.56","United States","South","North Carolina","Mint Hill","28227","4/2/2015","4/3/2015","36.354","7","12.7869","450.49","88527"
"25500","Medium","0.07","5.81","8.49","true","233","Michele Bullard","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Fellowes Black Plastic Comb Bindings","0.39","United States","Central","Illinois","Orland Park","60462","2/20/2015","2/22/2015","-243.2365","10","4.067","58.8","90237"
"25501","Medium","0.04","9.65","6.22","true","233","Michele Bullard","Regular Air","Small Business","Furniture","Office Furnishings","Small Box","Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak","0.55","United States","Central","Illinois","Orland Park","60462","2/20/2015","2/21/2015","-53.62","12","4.632","120.47","90237"
"23058","Critical","0.06","279.81","23.19","false","234","Don Cameron","Delivery Truck","Small Business","Office Supplies","Appliances","Jumbo Drum","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","0.59","United States","Central","Iowa","Newton","50208","2/5/2015","2/6/2015","1103.9724","6","100.73159999999999","1599.96","90236"
"25121","High","0.03","28.53","1.49","true","234","Don Cameron","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Lock-Up Easel 'Spel-Binder'","0.38","United States","Central","Iowa","Newton","50208","3/27/2015","3/29/2015","136.3371","7","5.9913","197.59","90238"
"25122","High","0.01","15.28","1.99","true","234","Don Cameron","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD+R, 3/Pack","0.42","United States","Central","Iowa","Newton","50208","3/27/2015","3/29/2015","-12.46","2","0.3056","33.04","90238"
"22044","Low","0.06","3.34","7.49","true","234","Don Cameron","Express Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","Eldon Spacemaker® Box, Quick-Snap Lid, Clear","0.54","United States","Central","Iowa","Newton","50208","4/28/2015","4/30/2015","-175.86","8","1.6032","27.45","90239"
"18885","Not Specified","0","442.14","14.7","false","236","Shawn McIntyre","Delivery Truck","Corporate","Technology","Office Machines","Jumbo Drum","Okidata ML390 Turbo Dot Matrix Printers","0.56","United States","West","Colorado","Louisville","80027","2/22/2015","2/22/2015","3294.8259","10","0","4775.11","86621"
"24327","Medium","0.1","19.98","5.77","true","240","Gilbert Scarborough","Express Air","Small Business","Office Supplies","Paper","Small Box","Xerox Blank Computer Paper","0.38","United States","West","Colorado","Fountain","80817","4/20/2015","4/20/2015","35.09","3","5.994000000000001","57.41","90479"
"24328","Medium","0.06","259.71","66.67","false","241","Amy Ellis Holder","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Bevis Round Bullnose 29"" High Table Top","0.61","United States","West","Colorado","Grand Junction","81503","4/20/2015","4/21/2015","785.63","11","171.40859999999998","2809.87","90479"
"25264","Low","0.01","5.94","9.92","true","241","Amy Ellis Holder","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Storex Dura Pro™ Binders","0.38","United States","West","Colorado","Grand Junction","81503","5/26/2015","6/2/2015","-256.519","13","0.7722000000000001","79.93","90480"
"25265","Low","0.02","125.99","3","true","241","Amy Ellis Holder","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","270c","0.59","United States","West","Colorado","Grand Junction","81503","5/26/2015","5/26/2015","398.358","8","20.1584","873.18","90480"
"18849","Medium","0.02","146.05","80.2","false","247","Marshall Brandt Briggs","Delivery Truck","Corporate","Furniture","Tables","Jumbo Box","BPI Conference Tables","0.71","United States","South","Tennessee","Maryville","37804","2/23/2015","2/23/2015","-101.192","5","14.605","798.69","89139"
"18850","Medium","0.06","65.99","5.92","true","247","Marshall Brandt Briggs","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","252","0.55","United States","South","Tennessee","Maryville","37804","2/23/2015","2/24/2015","-3.33200000000003","14","55.431599999999996","792.11","89139"
"18842","Medium","0.09","2.88","0.99","true","247","Marshall Brandt Briggs","Regular Air","Corporate","Office Supplies","Labels","Small Box","Avery 514","0.36","United States","South","Tennessee","Maryville","37804","3/21/2015","3/23/2015","-145.082","10","2.5919999999999996","28.73","89140"
"18773","Critical","0.02","2.58","1.3","true","250","Brenda Nelson Blanchard","Express Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","DIXON Oriole® Pencils","0.59","United States","Central","Minnesota","Richfield","55423","5/28/2015","5/29/2015","1.108","39","2.0124","109.74","87214"
"18774","Critical","0.02","65.99","3.9","true","250","Brenda Nelson Blanchard","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","StarTAC Series","0.55","United States","Central","Minnesota","Richfield","55423","5/28/2015","5/29/2015","1061.379","27","35.6346","1543.55","87214"
"18801","Medium","0.1","280.98","35.67","false","254","Brett Hawkins","Delivery Truck","Home Office","Furniture","Tables","Jumbo Box","Global Adaptabilities™ Conference Tables","0.66","United States","West","Colorado","Highlands Ranch","80126","6/10/2015","6/11/2015","-53.745","5","140.49","1332.82","86268"
"20577","Critical","0.03","8.34","2.64","true","256","Irene Li","Regular Air","Home Office","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme® Elite Stainless Steel Scissors","0.59","United States","East","Pennsylvania","Hanover","17331","1/31/2015","2/2/2015","0.683999999999999","4","1.0008","34.64","86267"
"24498","Medium","0.05","17.48","1.99","true","258","Allan Shields","Regular Air","Consumer","Technology","Computer Peripherals","Small Pack","Maxell Pro 80 Minute CD-R, 10/Pack","0.45","United States","South","Florida","Seminole","33772","1/2/2015","1/4/2015","-127.008","3","2.6220000000000003","52.47","85858"
"18011","Low","0.09","2.88","0.7","true","259","Edward Pugh","Regular Air","Consumer","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 340","0.56","United States","West","New Mexico","Santa Fe","87505","1/19/2015","1/19/2015","5.7532","10","2.5919999999999996","26.38","85857"
"22370","High","0.05","31.76","45.51","false","263","Carlos Hess","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Hon iLevel™ Computer Training Table","0.65","United States","East","Ohio","Cleveland Heights","44106","1/21/2015","1/23/2015","-2177.986096","9","14.292000000000002","304.34","86297"
"20858","Not Specified","0","73.98","12.14","true","266","Ross Frederick","Express Air","Corporate","Technology","Computer Peripherals","Small Box","Keytronic 105-Key Spanish Keyboard","0.67","United States","Central","Texas","San Antonio","78207","5/18/2015","5/20/2015","326.25","17","0","1300.81","90593"
"19823","Medium","0.08","6.48","7.03","true","266","Ross Frederick","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 214","0.37","United States","Central","Texas","San Antonio","78207","5/15/2015","5/16/2015","8.93200000000001","10","5.184000000000001","67.86","90594"
"19824","Medium","0.01","20.34","35","false","266","Ross Frederick","Regular Air","Corporate","Office Supplies","Storage & Organization","Large Box","Tennsco Commercial Shelving","0.84","United States","Central","Texas","San Antonio","78207","5/15/2015","5/16/2015","229.638","33","6.7122","747.28","90594"
"18770","Low","0.02","5.58","5.3","true","268","James Beck","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Staples Brown Kraft Recycled Clasp Envelopes","0.35","United States","West","Arizona","Flagstaff","86001","4/7/2015","4/12/2015","-22.48","3","0.3348","18.67","88941"
"18771","Low","0.03","40.89","18.98","false","268","James Beck","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Eldon Executive Woodline II Cherry Finish Desk Accessories","0.57","United States","West","Arizona","Flagstaff","86001","4/7/2015","4/14/2015","78.98","5","6.1335","210.77","88941"
"23059","Low","0.09","35.94","6.66","true","269","Calvin Boyette","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray","0.4","United States","West","Arizona","Gilbert","85234","6/5/2015","6/10/2015","144.2928","6","19.407599999999995","209.12","88942"
"23060","Low","0","170.98","13.99","false","269","Calvin Boyette","Regular Air","Home Office","Furniture","Office Furnishings","Medium Box","Tenex Antistatic Computer Chair Mats","0.75","United States","West","Arizona","Gilbert","85234","6/5/2015","6/12/2015","888.1473","7","0","1287.17","88942"
"23061","Low","0.09","4.98","7.44","true","269","Calvin Boyette","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1922","0.36","United States","West","Arizona","Gilbert","85234","6/5/2015","6/7/2015","-46.005","9","4.0338","46.17","88942"
"19515","Medium","0.1","80.97","30.06","false","271","Sam Rouse","Delivery Truck","Small Business","Technology","Office Machines","Jumbo Box","Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer","0.4","United States","South","Georgia","Forest Park","30297","3/30/2015","3/31/2015","128.0253","12","97.16399999999999","899.81","88940"
"770","Low","0.02","5.58","5.3","true","272","Eleanor Swain","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Staples Brown Kraft Recycled Clasp Envelopes","0.35","United States","South","North Carolina","Charlotte","28204","4/7/2015","4/12/2015","-29.8984","11","1.2276","68.46","5509"
"771","Low","0.03","40.89","18.98","false","272","Eleanor Swain","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Eldon Executive Woodline II Cherry Finish Desk Accessories","0.57","United States","South","North Carolina","Charlotte","28204","4/7/2015","4/14/2015","52.9166","21","25.760699999999996","885.23","5509"
"5059","Low","0.09","35.94","6.66","true","272","Eleanor Swain","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray","0.4","United States","South","North Carolina","Charlotte","28204","6/5/2015","6/10/2015","72.1858","24","77.63039999999998","836.47","36069"
"5061","Low","0.09","4.98","7.44","true","272","Eleanor Swain","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1922","0.36","United States","South","North Carolina","Charlotte","28204","6/5/2015","6/7/2015","-122.3733","37","16.5834","189.83","36069"
"22180","Not Specified","0.09","15.28","10.91","true","275","Roger Blalock Cassidy","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Recycled Premium Regency Composition Covers","0.36","United States","East","Connecticut","Fairfield","6824","1/24/2015","1/25/2015","-51.75","4","5.5008","61.52","89292"
"23504","Critical","0.04","1.98","0.7","true","276","Lucille Rankin","Express Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","Brites Rubber Bands, 1 1/2 oz. Box","0.83","United States","East","Connecticut","Newington","6111","5/21/2015","5/22/2015","-1","3","0.23760000000000003","8.3","89291"
"23503","Critical","0.03","55.99","5","true","282","Vickie Andrews","Regular Air","Corporate","Technology","Telephones and Communication","Small Pack","Accessory36","0.83","United States","East","New Jersey","Belleville","7109","5/21/2015","5/22/2015","-221.254","9","15.1173","416.95","89291"
"24512","High","0.1","1.68","1.57","true","283","Pauline Boyette","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 323","0.59","United States","East","New Jersey","Newark","7101","6/17/2015","6/18/2015","-11.57","11","1.848","18.71","89293"
"19168","Low","0","4.13","5.34","true","286","Virginia Gay","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","ACCOHIDE® Binder by Acco","0.38","United States","Central","Kansas","Shawnee","66203","6/17/2015","6/21/2015","-61.87","9","0","40.95","89761"
"19169","Low","0.1","130.98","54.74","false","286","Virginia Gay","Delivery Truck","Small Business","Furniture","Bookcases","Jumbo Box","O'Sullivan Elevations Bookcase, Cherry Finish","0.69","United States","Central","Kansas","Shawnee","66203","6/17/2015","6/21/2015","-530.24","9","117.88199999999999","1155.73","89761"
"25624","Critical","0.09","28.48","1.99","true","288","Patricia Cole Blair","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD+RW, 3/Pack","0.4","United States","Central","Kansas","Wichita","67212","1/16/2015","1/19/2015","132.687","7","17.9424","192.3","89762"
"25625","Critical","0.08","65.99","4.99","true","288","Patricia Cole Blair","Express Air","Small Business","Technology","Telephones and Communication","Small Box","MicroTAC 650","0.58","United States","Central","Kansas","Wichita","67212","1/16/2015","1/18/2015","496.89","14","73.90879999999999","748.1","89762"
"21223","Not Specified","0.04","4.98","4.62","true","290","Sara O'Connor","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","0.64","United States","West","Colorado","Loveland","80538","3/25/2015","3/26/2015","-135.16","20","3.9840000000000004","102.54","90837"
"23302","High","0.01","8.33","1.99","true","306","Thomas McAllister","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","0.52","United States","East","Maryland","Pikesville","21208","2/14/2015","2/15/2015","15.8952","8","0.6664","70.16","87057"
"23303","High","0.04","85.99","0.99","true","306","Thomas McAllister","Regular Air","Small Business","Technology","Telephones and Communication","Wrap Bag","Accessory34","0.55","United States","East","Maryland","Pikesville","21208","2/14/2015","2/16/2015","855.9933","17","58.4732","1240.57","87057"
"5302","High","0.01","8.33","1.99","true","308","Glen Caldwell","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","0.52","United States","West","Washington","Seattle","98115","2/14/2015","2/15/2015","10.74","32","2.6656","280.62","37760"
"18853","Medium","0.04","1637.53","24.49","false","314","Ruby Gibbons","Regular Air","Corporate","Office Supplies","Scissors, Rulers and Trimmers","Medium Box","High Speed Automatic Electric Letter Opener","0.81","United States","Central","Illinois","Forest Park","60130","3/20/2015","3/22/2015","-1759.58","2","131.0024","3206.94","89166"
"18852","Medium","0.01","19.98","4","true","315","Benjamin Kaufman","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Belkin 105-Key Black Keyboard","0.68","United States","East","Massachusetts","Belchertown","1007","3/20/2015","3/20/2015","-72.23","2","0.3996","43.08","89166"
"18032","Not Specified","0.09","7.38","5.21","true","317","Katherine Kearney","Regular Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon® Expressions™ Wood Desk Accessories, Oak","0.56","United States","West","California","Lemon Grove","91945","6/17/2015","6/18/2015","-27.16","9","5.9778","66.55","86041"
"18033","Not Specified","0.04","5.98","5.15","true","317","Katherine Kearney","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 193","0.36","United States","West","California","Lemon Grove","91945","6/17/2015","6/18/2015","-52.344","17","4.066400000000001","103.49","86041"
"18034","Not Specified","0.04","15.42","10.68","true","317","Katherine Kearney","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Decoflex Hanging Personal Folder File, Blue","0.58","United States","West","California","Lemon Grove","91945","6/17/2015","6/18/2015","-119.936","12","7.4016","192.18","86041"
"20641","Low","0.04","8.33","1.99","true","321","Arthur Lowe Nash","Regular Air","Consumer","Technology","Computer Peripherals","Small Pack","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","0.52","United States","East","Maryland","Potomac","20854","4/4/2015","4/9/2015","9.9268","11","3.6652","89.76","91057"
"25111","Not Specified","0.06","7.99","5.03","true","326","Brenda May","Regular Air","Consumer","Technology","Telephones and Communication","Medium Box","Bell Sonecor JB700 Caller ID","0.6","United States","Central","Illinois","Batavia","60510","6/9/2015","6/10/2015","-29.172","4","1.9176","28.46","90973"
